mouse,sex,date,probe,protocol,UnitID,firing_rate,snr,Flag_SingleUnit,isi_violations_ratio,isi_violations_rate,isi_violations_count,position,slope,Tr.2 Peak (ms),Peak2 Tr. ratio,name Wav,wilc_Cold_,resp_binCold_,sign_binCold_,sign_Cold_,latCold_,resp_Cold_,DV_exact,wilc_Hot_,resp_binHot_,sign_binHot_,sign_Hot_,latHot_,resp_Hot_,wilc_Room_,resp_binRoom_,sign_binRoom_,latRoom_,resp_Room_,sign_Room_,Neuron,Overall SVM Score,95% shuffle,flag_Temp,Anova,T3_0,T3_1,T3_2
CB303,M,62022,CN-P1,temp,22,8.590860193,15.74706365,True,0.0,0.0,0,0V,-4.366660557,0.95,-0.161483906,waveforms_22.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,171.0,1,75.0,"[3.725290298461914e-09, 7.450580596923828e-09, 2.669920600827301e-06, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,174.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",166.0,1,1,5.0,0.548965517,0.412793103,True,1.0,0.2277227722772277,0.8811881188118811,1.0
CB303,M,62022,CN-P1,temp,23,14.3709257,8.084349922,True,0.005863241,0.003632691,8,0V,-2.450261324,0.35,-0.259358289,waveforms_23.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 2.6077506008680264e-06]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,134.0,1,62.5,"[3.725290298461914e-09, 3.725290298461914e-09, 2.6449067682307257e-06, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,77.0,1,"[1.1175870895385742e-08, 3.725290298461914e-09, 2.5972144364209057e-06, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",141.0,1,1,6.0,0.556551724,0.4,True,1.0,0.6111111111111112,0.6944444444444445,1.0
CB303,M,62022,CN-P1,temp,24,4.859632421,7.966693601,True,0.115367341,0.008173555,18,0V,-2.014334172,0.7,-0.19525066,waveforms_24.npy,"[0.7236736098317631, 0.9904066407238225, 0.7236736098317631, 0.7236736098317631]",[],"[0, 0, 0, 0]",0,,0,62.5,"[0.7216643955600963, 0.49310392444974116, 0.49310392444974116, 0.9625413908152405]",[],"[0, 0, 0, 0]",0,,0,"[0.7013102078117179, 0.9449024798624568, 0.3184907277075488, 0.3184907277075488]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,26,6.052971424,4.325383651,True,0.02891865,0.003178605,7,1V,-1.928189458,0.9,-0.354114713,waveforms_26.npy,"[3.27106176056805e-06, 0.0007316302567353867, 0.12854746129165706, 0.01268989106143956]","[1, 1, 0, 0]","[1, 1]",1,43.0,1,62.5,"[3.0244276257858244e-05, 0.011258058364386337, 0.1087009990164479, 0.07017435968130842]","[1, 0, 0, 0]",[1],1,48.0,1,"[0.0002832344548571193, 0.43404693865030897, 3.628432750701904e-05, 2.8386712074279785e-06]","[1, 0, 1, 1]","[1, 1, 1]",28.0,1,1,8.0,0.33862069,0.426275862,False,1.0,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,27,1.746870298,8.553100647,True,0.0,0.0,0,1V,-2.46162465,0.625,-0.251148545,waveforms_27.npy,"[3.218089852055351e-05, 7.502080304293411e-06, 7.666278954543766e-06, 0.00010790956410123446]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,8.0,1,62.5,"[0.0012638095216210518, 0.005043143645825396, 0.0873202223286089, 0.0006736968968246373]","[1, 0, 0, 1]","[1, 1]",1,15.0,1,"[1.0931770206389963e-05, 0.00020041738986095628, 0.00023933722679981057, 0.00011014005318363915]","[1, 1, 1, 1]","[-1, -1, 1, -1]",61.0,1,-1,9.0,0.450344828,0.410586207,True,1.0,0.13333333333333333,1.0,0.6
CB303,M,62022,CN-P1,temp,32,29.80305127,19.64216368,True,0.000681641,0.001816346,4,2V,-6.818011257,0.275,-0.281412253,waveforms_32.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,170.0,1,100.0,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,199.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",191.0,1,1,10.0,0.409655172,0.40562069,True,0.0,0.975728155339806,0.975728155339806,1.0
CB303,M,62022,CN-P1,temp,38,1.389958404,14.38203854,True,0.235036259,0.001362259,3,1V,-8.279411765,0.8,-0.325242718,waveforms_38.npy,"[0.06972716416508445, 0.07501926043381972, 0.0696733161722229, 0.03930937014231609]",[],"[0, 0, 0, 0]",0,,0,162.5,"[0.4959090211756575, 0.7186267961398609, 0.4959090211756575, 0.4959090211756575]",[],"[0, 0, 0, 0]",0,,0,"[0.12423729340514782, 0.04152188550752363, 0.03930937014231609, 0.08269977895918527]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,41,9.352817135,7.411130032,True,0.022494466,0.005903123,13,1V,-2.442857143,0.875,-0.225138122,waveforms_41.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 4.218611764049604e-06, 7.078051567077637e-08]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,176.0,1,125.0,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 1.1175870895385742e-08]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,192.0,1,"[3.725290298461914e-09, 3.5467407490273945e-06, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",175.0,1,1,12.0,0.533793103,0.40837931,True,0.0,1.0,0.8380952380952381,0.9428571428571431
CB303,M,62022,CN-P1,temp,42,1.552067241,8.226150129,True,0.188502628,0.001362259,3,0V,-4.150420168,0.825,-0.279379157,waveforms_42.npy,"[2.487008964084922e-06, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,57.0,1,112.5,"[1.862645149230957e-08, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,196.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",200.0,1,1,13.0,0.5,0.399655172,True,1.0,0.20000000000000004,0.4000000000000001,1.0
CB303,M,62022,CN-P1,temp,49,24.28317726,28.9569026,True,0.000256688,0.000454086,1,0V,-21.79433498,0.2,-0.397035635,waveforms_49.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,192.0,1,137.5,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,144.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",196.0,1,1,14.0,0.56137931,0.410551724,True,0.0,1.0,0.7916666666666666,0.9513888888888888
CB303,M,62022,CN-P1,temp,56,3.742579931,11.95044535,True,0.021612502,0.000908173,2,0V,-5.673845308,0.875,-0.275510204,waveforms_56.npy,"[0.047841169625495526, 0.01173048065929808, 0.006082484422132593, 0.011722648893532283]",[],"[0, 0, 0, 0]",0,,0,175.0,"[0.07500100677602077, 0.02063086637210386, 0.04148313645370494, 0.04148313645370494]",[],"[0, 0, 0, 0]",0,,0,"[0.25049259527482326, 0.03922833377250706, 0.02067576680860017, 0.03922833377250706]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,58,2.802621127,7.994992458,True,0.134892088,0.003178605,7,0V,-2.69611437,1.0,-0.217721519,waveforms_58.npy,"[0.00013071276933206757, 0.00011808758910771596, 0.0017886727890737803, 0.00042611423750566483]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,158.0,1,175.0,"[6.134332078977673e-05, 0.00013121543371130516, 0.0011376725198488703, 0.013083512876064428]","[1, 1, 1, 0]","[-1, 1, 1]",-1,25.0,1,"[0.00010178646156620788, 0.0006872523315281448, 0.009293760005604607, 0.12180773724520204]","[1, 1, 0, 0]","[1, 1]",45.0,1,1,16.0,0.435862069,0.413137931,True,1.0,1.0,0.4883720930232558,0.7209302325581396
CB303,M,62022,CN-P1,temp,63,3.055093154,7.272308782,True,0.06486767,0.001816346,4,1V,-3.350758653,0.775,-0.303934871,waveforms_63.npy,"[0.00017636295366561897, 0.0010334731788747943, 0.08735773354541762, 0.3897653038091631]","[1, 1, 0, 0]","[-1, -1]",-1,19.0,1,175.0,"[0.00033532628795167, 0.0020156251825720634, 0.3895263771950477, 0.8111576050579246]","[1, 1, 0, 0]","[-1, 1]",-1,53.0,1,"[0.003779133905057384, 0.05625006281760561, 0.3708370994378176, 0.16018270384014244]",[],"[0, 0, 0, 0]",,0,0,17.0,0.369655172,0.424310345,False,1.0,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,65,3.283498602,18.73391358,True,0.0,0.0,0,1V,-6.32246941,1.025,-0.185774947,waveforms_65.npy,"[0.7236736098317631, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,187.5,"[0.32310126188640875, 0.19639715219619236, 0.19639715219619236, 0.19639715219619236]",[],"[0, 0, 0, 0]",0,,0,"[0.7236736098317631, 0.7236736098317631, 0.7236736098317631, 0.7236736098317631]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,74,14.88722192,10.61869292,True,0.001365903,0.000908173,2,3V,-10.80921856,0.175,-0.444636678,waveforms_74.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,201.0,1,12.5,"[3.725290298461914e-09, 2.6717147821958736e-06, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,126.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 2.669920600827301e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",99.0,1,1,19.0,0.276551724,0.39262069,False,0.0,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,75,6.655998134,5.508994467,True,0.023916018,0.003178605,7,3V,-2.546203346,0.7,-0.310469314,waveforms_75.npy,"[1.862645149230957e-08, 3.725290298461914e-09, 5.21540641784668e-08, 4.509592748828336e-06]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,136.0,1,50.0,"[6.1557824893031e-06, 1.1095148214895492e-05, 4.451969102955832e-06, 3.725290298461914e-08]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,33.0,1,"[4.0978193283081055e-07, 4.492241700615904e-06, 5.500693267157895e-06, 2.60770320892334e-08]","[1, 1, 1, 1]","[1, 1, 1, -1]",15.0,1,1,20.0,0.316551724,0.402551724,False,1.0,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,84,11.14872876,9.736892876,True,0.004871094,0.001816346,4,3V,-6.861624027,0.225,-0.388185654,waveforms_84.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 2.689711639396819e-06, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,123.0,1,75.0,"[4.492241700615904e-06, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,74.0,1,"[2.6807006901337886e-06, 3.725290298461914e-09, 3.725290298461914e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",118.0,1,1,21.0,0.317241379,0.41562069,False,1.0,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,85,3.293942589,22.49649545,True,0.0,0.0,0,2V,-10.16340718,0.65,-0.290322581,waveforms_85.npy,"[0.7236736098317631, 0.7236736098317631, 0.7485046511108677, 0.9904066407238225]",[],"[0, 0, 0, 0]",0,,0,75.0,"[0.7575214311307408, 0.7575297101693539, 0.3646297583407151, 0.09775557477232594]",[],"[0, 0, 0, 0]",0,,0,"[0.7236736098317631, 0.9904066407238225, 0.3289082594555601, 0.1287042910224353]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,86,12.47057421,4.78268774,True,0.047691436,0.022250233,49,3V,-1.685943468,1.05,-0.266365688,waveforms_86.npy,"[0.0011571693189531922, 0.0006832260043555487, 0.0006191032248145897, 0.00035358171979948434]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,63.0,1,50.0,"[0.0015723384289075706, 0.014091319319800236, 0.001291906942506455, 0.001956688820647057]","[1, 0, 1, 1]","[-1, -1, 1]",-1,19.0,1,"[0.00011922587947547274, 0.0006033026417001174, 0.00015842339277705444, 3.0266808588048024e-05]","[1, 1, 1, 1]","[-1, 1, -1, -1]",0.0,1,-1,23.0,0.322758621,0.391068966,False,1.0,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,89,8.826985109,6.014172184,True,0.04273809,0.0099899,22,2V,-2.619959677,0.95,-0.29222973,waveforms_89.npy,"[8.636113906171669e-06, 5.452838163061195e-06, 4.243995636746892e-06, 8.710069655822325e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,217.0,1,50.0,"[0.00020972563398763633, 5.55409949353741e-05, 0.00014166269840746137, 9.346092499510198e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,165.0,1,"[5.650659635197102e-06, 2.793832970295501e-06, 4.241240900275871e-06, 5.103647708892822e-07]","[1, 1, 1, 1]","[-1, -1, -1, -1]",192.0,1,-1,24.0,0.294482759,0.404655172,False,0.0,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,92,0.938142458,8.495198622,True,0.0,0.0,0,2V,-4.926612903,0.725,-0.310544612,waveforms_92.npy,"[0.0002720544579071348, 0.015372447812843795, 0.061997214404378914, 0.11217205132325969]","[1, 0, 0, 0]",[1],1,201.0,1,62.5,"[0.0003754498333236565, 0.0030299993498676273, 0.006050010413293644, 0.005481564597370328]","[1, 0, 0, 0]",[1],1,107.0,1,"[0.003507660805764657, 0.35069594043772534, 0.05156531438411265, 0.06141376721886044]",[],"[0, 0, 0, 0]",,0,0,25.0,0.510344828,0.404275862,True,1.0,0.967741935483871,0.5483870967741935,1.0
CB303,M,62022,CN-P1,temp,106,1.861300065,15.63213324,True,0.0,0.0,0,2V,-7.643557423,0.775,-0.313283208,waveforms_106.npy,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,100.0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,115,0.643440398,9.574262836,True,0.0,0.0,0,3V,-4.835796388,0.6,-0.263050154,waveforms_115.npy,"[0.7236736098317631, 1.0, 0.7236736098317631, 0.7236736098317631]",[],"[0, 0, 0, 0]",0,,0,150.0,"[0.7236736098317631, 0.7236736098317631, 0.7236736098317631, 0.7236736098317631]",[],"[0, 0, 0, 0]",0,,0,"[0.49310392444974116, 0.49310392444974116, 0.49310392444974116, 0.4931195523773456]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,62022,CN-P1,temp,127,18.09897487,11.95448171,True,0.0,0.0,0,2V,-3.532769556,0.3,-0.285454545,waveforms_127.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,65.0,1,162.5,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,16.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, 1, 1]",106.0,1,1,28.0,0.537241379,0.400758621,True,1.0,0.7719298245614036,1.0,0.8421052631578948
CB303,M,61522,CN-P1,temp,4,14.83596628,11.44048532,True,0.013569742,0.008960341,19,0D,-5.291832104,0.275,-0.27027027,waveforms_4.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, -1, 1]",1,144.0,1,562.5,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, -1, 1]",1,118.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, -1, 1]",139.0,1,1,0.0,0.442758621,0.408275862,True,1.0,0.948076923076923,0.8484890109890109,1.0
CB303,M,61522,CN-P1,temp,8,5.184736111,8.855020732,True,0.140348442,0.011318325,24,1D,-3.567310167,0.6,-0.243697479,waveforms_8.npy,"[7.450580596923828e-09, 2.2351741790771484e-08, 0.00014973945843473364, 0.003483812675789747]","[1, 1, 1, 0]","[1, 1, 1]",1,217.0,1,550.0,"[7.450580596923828e-09, 2.2351741790771484e-08, 3.725290298461914e-08, 7.379573378673758e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,200.0,1,"[3.725290298461914e-09, 5.061355561361878e-06, 2.5119410453814733e-05, 0.004941532725835121]","[1, 1, 1, 0]","[1, 1, 1]",180.0,1,1,1.0,0.644827586,0.400241379,True,1.0,1.0,0.7301587301587301,0.896551724137931
CB303,M,61522,CN-P1,temp,11,2.631982194,21.22977858,True,0.022692575,0.000471597,1,1D,-6.719498069,0.65,-0.192702395,waveforms_11.npy,"[0.00034667260955313704, 7.450580596923828e-09, 1.4901161193847656e-08, 0.0001412890642873505]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,168.0,1,587.5,"[0.00698170808104962, 3.3613758769126264e-05, 0.0009097371981978513, 0.46517620980739594]","[0, 1, 1, 0]","[1, 1]",1,165.0,1,"[0.0008058218713597939, 3.725290298461914e-09, 4.046902081705947e-06, 0.00017434121483136142]","[1, 1, 1, 1]","[1, 1, 1, 1]",166.0,1,1,2.0,0.751724138,0.422793103,True,1.0,1.0,0.4952830188679246,0.9017566688353937
CB303,M,61522,CN-P1,temp,12,37.27879026,16.93711263,True,0.005995176,0.024994635,53,1D,-7.793825911,0.2,-0.290528233,waveforms_12.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,131.0,1,587.5,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,142.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, -1, -1]",128.0,1,1,3.0,0.537241379,0.420034483,True,1.0,0.9217002237136466,1.0,0.8769574944071589
CB303,M,61522,CN-P1,temp,14,0.719185244,9.343321118,True,0.0,0.0,0,0D,-4.347232405,0.775,-0.21440678,waveforms_14.npy,"[0.311752251671504, 0.311752251671504, 0.311752251671504, 0.311752251671504]",[],"[0, 0, 0, 0]",0,,0,612.5,"[0.7172636442024809, 0.48665090434952407, 0.48665090434952407, 0.48665090434952407]",[],"[0, 0, 0, 0]",0,,0,"[0.7236736098317631, 0.7236736098317631, 0.7236736098317631, 0.7236736098317631]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,61522,CN-P1,temp,16,27.08616687,6.167405939,True,0.084206792,0.185337574,393,1D,-2.072485654,0.175,-0.342412451,waveforms_16.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,140.0,1,562.5,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,166.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, 1]",163.0,1,1,5.0,0.510344828,0.398827586,True,1.0,1.0,0.456140350877193,0.9062310949788263
CB303,M,61522,CN-P1,temp,22,11.61071521,11.05147889,True,0.0,0.0,0,0D,-2.818965517,0.975,-0.12599681,waveforms_22.npy,"[0.03558335403079406, 0.06607754344567869, 0.03535106063086674, 0.18707168115546535]",[],"[0, 0, 0, 0]",0,,0,637.5,"[0.010374592608179824, 0.010374592608179824, 0.010374592608179824, 0.03570300000102897]",[],"[0, 0, 0, 0]",0,,0,"[0.0669591691387212, 0.0669591691387212, 0.0669591691387212, 0.12019492910500444]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,61522,CN-P1,temp,35,9.546535665,8.877464976,True,0.174212553,0.047631285,101,0D,-4.064400306,0.7,-0.238497653,waveforms_35.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,201.0,1,650.0,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,190.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",194.0,1,-1,7.0,0.547586207,0.407206897,True,1.0,0.96875,1.0,0.9655172413793104
CB303,M,61522,CN-P1,temp,37,1.808574039,15.55076587,True,0.0,0.0,0,0D,-9.262096774,0.5,-0.285948606,waveforms_37.npy,"[0.3164778928771872, 0.02694358844863322, 0.0012689811026913398, 0.0017262284720891555]","[0, 0, 1, 1]","[-1, -1]",-1,629.0,1,650.0,"[0.0002196312076015159, 4.393775468926607e-05, 2.3453767522441714e-05, 2.46813095261038e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,47.0,1,"[0.07953859855707666, 0.0028899617913086986, 0.0005505589757482652, 0.0005244957193795753]","[0, 0, 1, 1]","[-1, -1]",432.0,1,-1,8.0,0.470344828,0.402241379,True,0.0,1.0,1.0,0.9655172413793104
CB303,M,61522,CN-P1,temp,40,12.03137963,7.85703458,True,0.005429862,0.002357984,5,1D,-7.022727273,0.275,-0.186046512,waveforms_40.npy,"[5.444718168319362e-06, 3.886664870162159e-06, 0.00016412575666180485, 0.010541616158349388]","[1, 1, 1, 0]","[-1, -1, 1]",-1,138.0,1,662.5,"[1.862645149230957e-07, 4.39928651948652e-06, 7.306262991754687e-05, 0.00016085176936304516]","[1, 1, 1, 1]","[-1, -1, 1, 1]",-1,132.0,1,"[7.673722125517e-06, 3.1826797387414325e-06, 0.00030810124705428504, 0.004103278409261205]","[1, 1, 1, 0]","[-1, -1, 1]",136.0,1,-1,9.0,0.493103448,0.408344828,True,0.0,0.7746478873239436,1.0,0.9519184069936862
CB303,M,61522,CN-P1,temp,47,6.930587765,9.535261486,True,0.013090901,0.001886388,4,3D,-5.729106188,0.4,-0.346543779,waveforms_47.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 5.711165444873316e-06, 1.3212942431298882e-05]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,179.0,1,512.5,"[7.450580596923828e-09, 2.2351741790771484e-08, 3.886664870162159e-06, 3.85028637338602e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,164.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 2.634246206253784e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",175.0,1,1,10.0,0.586206897,0.41862069,True,1.0,0.9184636118598383,0.898921832884097,1.0
CB303,M,61522,CN-P1,temp,49,22.45650029,9.548414313,True,0.007793015,0.011789922,25,3D,-4.593417367,0.775,-0.282142857,waveforms_49.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,174.0,1,525.0,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,140.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",170.0,1,-1,11.0,0.435172414,0.425137931,True,1.0,0.33333333333333337,1.0,0.32183908045977017
CB303,M,61522,CN-P1,temp,50,3.632710776,9.892976727,True,0.083384641,0.003301178,7,3D,-5.486554622,0.625,-0.296327212,waveforms_50.npy,"[0.4300639829372892, 0.18957079496696227, 0.06375365957836249, 0.06389973475455116]",[],"[0, 0, 0, 0]",0,,0,525.0,"[0.0029888892228365654, 0.005842132362688258, 0.005842132362688258, 0.0029888892228365654]",[],"[0, 0, 0, 0]",0,,0,"[0.07886945161285325, 0.02068801887685784, 0.06794611325635096, 0.020728879185236814]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,61522,CN-P1,temp,56,4.467437255,12.0449284,True,0.0,0.0,0,3D,-7.433333333,0.6,-0.358174905,waveforms_56.npy,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,575.0,"[0.7194375444233914, 0.7194375444233914, 0.7194375444233914, 0.7194375444233914]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB303,M,61522,CN-P1,temp,57,21.31948021,13.35832464,True,0.001383428,0.001886388,4,3D,-5.142985843,0.8,-0.230978261,waveforms_57.npy,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,155.0,1,562.5,"[7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,151.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, 1]",139.0,1,-1,14.0,0.346206897,0.409758621,False,1.0,0.0,0.0,0.0
